Data from 190729_Ar_25K_post_anneal_FLMS138901_17-40-51-027.txt Node
Date: Mon Jul 29 17:40:51 EDT 2019
User: pSAM
Spectrometer: FLMS13890
Trigger mode: 0
Integration Time (sec): 5.000000E-3
Scans to average: 1000
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
342.097	-63.95
342.483	-63.95
342.868	-63.95
343.254	-104.02
343.639	-106.79
344.025	-104.15
344.41	-101.1
344.796	-92.36
345.181	-82.31
345.567	-68.84
345.952	-51.86
346.337	-37.97
346.722	-20.28
347.107	-0.55
347.493	21.45
347.878	40.19
348.263	60.88
348.648	78.77
349.033	99.5
349.418	118.81
349.802	139.83
350.187	155.5
350.572	173.23
350.957	192.48
351.342	218.84
351.726	233.88
352.111	247.16
352.495	262.06
352.88	273.34
353.264	287.26
353.649	294.89
354.033	307.79
354.418	315.64
354.802	322.3
355.186	329.66
355.57	333.86
355.955	339.15
356.339	345.08
356.723	345.2
357.107	348.99
357.491	367.47
357.875	356.65
358.259	356.91
358.643	355.87
359.026	357.33
359.41	353.53
359.794	354.28
360.178	355.62
360.561	354.26
360.945	353.41
361.329	351.28
361.712	349.94
362.096	347.12
362.479	346.29
362.862	344.14
363.246	344.48
363.629	340.14
364.012	340.16
364.396	339.22
364.779	337.51
365.162	335.38
365.545	335.11
365.928	332.38
366.311	333.07
366.694	332.64
367.077	333.07
367.46	329.92
367.843	333.12
368.226	332.41
368.608	328.76
368.991	329.83
369.374	328.47
369.756	329.92
370.139	329.74
370.521	327.8
370.904	327.8
371.286	328.51
371.669	330.55
372.051	328.47
372.433	330.52
372.816	331.93
373.198	329.67
373.58	332.14
373.962	331.76
374.344	332.62
374.726	332.35
375.108	334.75
375.49	336.73
375.872	335.11
376.254	334.32
376.636	334.49
377.018	336.25
377.399	335.87
377.781	338.39
378.163	338.58
378.544	338.53
378.926	340.09
379.307	340.82
379.689	343.28
380.07	341.64
380.452	342.54
380.833	344.66
381.214	346.08
381.596	345.36
381.977	347.59
382.358	345.34
382.739	346.99
383.12	348.31
383.501	349.87
383.882	350.08
384.263	349.34
384.644	351.2
385.025	351.69
385.406	352.4
385.787	351.99
386.167	352.83
386.548	353.26
386.929	352.79
387.309	354.1
387.69	357.67
388.07	356.19
388.451	354.98
388.831	358.13
389.211	356.93
389.592	359.04
389.972	357.66
390.352	357.01
390.733	359.85
391.113	358.86
391.493	358.25
391.873	359.4
392.253	362.95
392.633	361.57
393.013	364.32
393.393	364.54
393.772	365.51
394.152	364.93
394.532	362.58
394.912	367.99
395.291	363.58
395.671	366.14
396.05	370.03
396.43	368.32
396.809	367.29
397.189	368.71
397.568	370.41
397.948	368.39
398.327	371.67
398.706	371.11
399.085	374.21
399.465	374.38
399.844	372.81
400.223	372.2
400.602	375.4
400.981	372.08
401.36	376.24
401.739	375.32
402.117	374.3
402.496	377.03
402.875	376.04
403.254	375.08
403.632	376.29
404.011	379.73
404.39	380.7
404.768	377.96
405.147	382.76
405.525	384.48
405.903	382.96
406.282	383.66
406.66	381.85
407.038	382.06
407.417	384.26
407.795	382.17
408.173	382.7
408.551	385.91
408.929	386.55
409.307	384.64
409.685	387.57
410.063	387.91
410.441	387.01
410.818	389.81
411.196	389.6
411.574	390.96
411.952	390.09
412.329	390.8
412.707	393.58
413.084	394.47
413.462	396.87
413.839	397.94
414.217	394.27
414.594	397.31
414.971	395.24
415.349	397.22
415.726	396.62
416.103	399.24
416.48	396.96
416.857	398.25
417.234	399.62
417.611	400.69
417.988	400.62
418.365	400.5
418.742	402.64
419.119	401.73
419.495	402.34
419.872	402.83
420.249	410.95
420.625	406.51
421.002	408.52
421.379	409.23
421.755	411.19
422.131	414.46
422.508	412.68
422.884	412.76
423.26	413.65
423.637	416.69
424.013	413.21
424.389	412.75
424.765	412.4
425.141	414.25
425.517	414.7
425.893	414.1
426.269	414.57
426.645	415.48
427.021	418.04
427.397	419.98
427.772	422.01
428.148	420.67
428.524	423.28
428.899	422.2
429.275	422.2
429.651	424.4
430.026	426.38
430.401	427.82
430.777	427.61
431.152	428.34
431.527	428.71
431.903	427.96
432.278	427.73
432.653	429.31
433.028	429.5
433.403	432.72
433.778	435.5
434.153	435.69
434.528	436.01
434.903	436.22
435.278	437.21
435.653	441.64
436.027	441.81
436.402	445.04
436.777	443.54
437.151	443.76
437.526	444.36
437.9	444.52
438.275	445.89
438.649	447.7
439.023	445.1
439.398	448.93
439.772	448.08
440.146	449.21
440.52	453.11
440.895	452.93
441.269	457.75
441.643	458.75
442.017	461.79
442.391	457.26
442.765	458.49
443.138	459.88
443.512	460.56
443.886	461.18
444.26	465.26
444.633	463.55
445.007	465.1
445.38	466.77
445.754	465.53
446.127	467.15
446.501	467.24
446.874	466.91
447.248	467.18
447.621	468.27
447.994	466.26
448.367	469.24
448.741	469.97
449.114	469.65
449.487	472.64
449.86	472.89
450.233	473.06
450.606	471.96
450.978	473.42
451.351	485.05
451.724	475.29
452.097	474.42
452.469	476.39
452.842	476.48
453.215	477.57
453.587	478.52
453.96	477.93
454.332	478.62
454.704	482.63
455.077	483.59
455.449	485.79
455.821	484.91
456.194	487.41
456.566	488.14
456.938	489.19
457.31	492.74
457.682	495.42
458.054	496.49
458.426	498.63
458.798	503.17
459.17	503.11
459.541	502.35
459.913	499.42
460.285	500.25
460.656	501.68
461.028	500.29
461.399	503.68
461.771	503.53
462.142	505.57
462.514	508.28
462.885	510.21
463.256	517.06
463.628	519
463.999	520.99
464.37	526.78
464.741	526.09
465.112	526.52
465.483	528.95
465.854	529.62
466.225	530.12
466.596	530.02
466.967	535.43
467.338	532.81
467.708	539.1
468.079	540.07
468.45	539.44
468.82	541.89
469.191	542.26
469.561	543.8
469.932	545.03
470.302	541.01
470.673	549.22
