Data from 190514_Kr_film_FLMS138901_15-56-24-641.txt Node
Date: Tue May 14 15:56:24 EDT 2019
User: pSAM
Spectrometer: FLMS13890
Trigger mode: 0
Integration Time (sec): 5.000000E-3
Scans to average: 1000
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
342.097	-46.19
342.483	-46.19
342.868	-46.19
343.254	-91.12
343.639	-95.85
344.025	-95.15
344.41	-93.51
344.796	-85.67
345.181	-76.59
345.567	-65.62
345.952	-51.39
346.337	-37.12
346.722	-20.41
347.107	-1.47
347.493	16.66
347.878	35.87
348.263	55.11
348.648	75.42
349.033	95.27
349.418	116.18
349.802	132.42
350.187	149.86
350.572	168.32
350.957	251.52
351.342	442.38
351.726	469.32
352.111	487.26
352.495	500.29
352.88	516.65
353.264	528.32
353.649	545.03
354.033	555.43
354.418	566.25
354.802	577.58
355.186	587.02
355.57	596.47
355.955	604.48
356.339	609.68
356.723	616.33
357.107	624.56
357.491	628.67
357.875	633.03
358.259	631.32
358.643	638.98
359.026	641.97
359.41	641.58
359.794	645.25
360.178	647.01
360.561	646.69
360.945	647.59
361.329	649.59
361.712	649.34
362.096	650.08
362.479	649.09
362.862	653.04
363.246	651.07
363.629	652.9
364.012	650.38
364.396	652.19
364.779	655.17
365.162	653.9
365.545	655.99
365.928	658.36
366.311	659.26
366.694	663.89
367.077	668.72
367.46	666.77
367.843	668.05
368.226	668.5
368.608	669.65
368.991	672.9
369.374	672.64
369.756	673.71
370.139	672.61
370.521	672.58
370.904	673.5
371.286	677.88
371.669	679.33
372.051	679.82
372.433	684.24
372.816	687.71
373.198	689.1
373.58	694.4
373.962	694.4
374.344	697.3
374.726	702.4
375.108	704.16
375.49	710.93
375.872	710.96
376.254	707.92
376.636	709.05
377.018	713.51
377.399	714.8
377.781	716.62
378.163	713.83
378.544	714.47
378.926	723.58
379.307	731.28
379.689	737.6
380.07	739.12
380.452	745.35
380.833	750.59
381.214	750.1
381.596	757.84
381.977	771.22
382.358	776.46
382.739	788.02
383.12	788.04
383.501	787.51
383.882	788.39
384.263	787.99
384.644	790.96
385.025	797.39
385.406	795.61
385.787	802.06
386.167	808.29
386.548	816.51
386.929	827.67
387.309	832.68
387.69	846.73
388.07	857.5
388.451	856.32
388.831	856.48
389.211	850.85
389.592	845
389.972	842.48
390.352	850.68
390.733	856.53
391.113	859.82
391.493	865.67
391.873	880.73
392.253	895.15
392.633	910.81
393.013	913.06
393.393	913.25
393.772	910.4
394.152	916.9
394.532	918.37
394.912	923.78
395.291	918.38
395.671	924.08
396.05	917.15
396.43	922.32
396.809	924.6
397.189	939.91
397.568	953.37
397.948	959.35
398.327	973.85
398.706	978.07
399.085	976.6
399.465	973.31
399.844	966.04
400.223	955.92
400.602	964.81
400.981	962.71
401.36	964.35
401.739	967.97
402.117	977.03
402.496	969.93
402.875	975.55
403.254	988.92
403.632	991.09
404.011	1003.49
404.39	1016.04
404.768	1025.82
405.147	1043.04
405.525	1050.54
405.903	1045.31
406.282	1044.67
406.66	1041.84
407.038	1030.09
407.417	1026.62
407.795	1035.03
408.173	1039.35
408.551	1048.49
408.929	1051.62
409.307	1062.8
409.685	1067.71
410.063	1069.84
410.441	1068.35
410.818	1072.42
411.196	1079.55
411.574	1097.18
411.952	1106.27
412.329	1124.45
412.707	1149.63
413.084	1149.05
413.462	1146.62
413.839	1152.08
414.217	1138.68
414.594	1144.71
414.971	1149.74
415.349	1159.63
415.726	1159.67
416.103	1152.84
416.48	1156.15
416.857	1166.81
417.234	1180.03
417.611	1185.39
417.988	1184.78
418.365	1173.85
418.742	1187.15
419.119	1198.67
419.495	1201.34
419.872	1206.58
420.249	1243.49
420.625	1260.56
421.002	1278.13
421.379	1292.01
421.755	1309.21
422.131	1322.02
422.508	1328.99
422.884	1335.07
423.26	1339.8
423.637	1345.23
424.013	1308.47
424.389	1302.82
424.765	1301.1
425.141	1310.44
425.517	1303.64
425.893	1298.06
426.269	1303.2
426.645	1335.11
427.021	1372.75
427.397	1382.39
427.772	1373.58
428.148	1367.61
428.524	1383.19
428.899	1380.59
429.275	1408.53
429.651	1431.36
430.026	1453.81
430.401	1453.51
430.777	1447.04
431.152	1431.5
431.527	1417.49
431.903	1428.57
432.278	1428.62
432.653	1437.47
433.028	1472.17
433.403	1507.03
433.778	1546.75
434.153	1519.28
434.528	1500.78
434.903	1507.08
435.278	1523.4
435.653	1539.46
436.027	1539.74
436.402	1550.97
436.777	1561.44
437.151	1565.91
437.526	1583.51
437.9	1596.44
438.275	1622.25
438.649	1612.07
439.023	1625.66
439.398	1624.91
439.772	1620.45
440.146	1637.56
440.52	1682.8
440.895	1721.11
441.269	1766.18
441.643	1772
442.017	1753.8
442.391	1747.4
442.765	1757.77
443.138	1750.3
443.512	1775.61
443.886	1786.9
444.26	1789.53
444.633	1798.19
445.007	1796.84
445.38	1807
445.754	1813.34
446.127	1819.91
446.501	1813.09
446.874	1811.21
447.248	1806.1
447.621	1823.87
447.994	1823.37
448.367	1836.92
448.741	1844.94
449.114	1827.65
449.487	1843
449.86	1855.85
450.233	1857.99
450.606	1851.49
450.978	1846.05
451.351	1856.5
451.724	1860.5
452.097	1851.47
452.469	1874.49
452.842	1874.93
453.215	1878.03
453.587	1874.7
453.96	1893.45
454.332	1901.86
454.704	1924.17
455.077	1932.46
455.449	1942.1
455.821	1940.48
456.194	1974.6
456.566	1979.01
456.938	2006.27
457.31	2035.5
