Data from 190612_Ar_28K_dark_FLMS138901_18-30-47-385.txt Node
Date: Wed Jun 12 18:30:47 EDT 2019
User: pSAM
Spectrometer: FLMS13890
Trigger mode: 0
Integration Time (sec): 5.000000E-3
Scans to average: 1000
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
342.097	-59.96
342.483	-59.96
342.868	-59.96
343.254	-100.75
343.639	-102.12
344.025	-102.02
344.41	-97.99
344.796	-88.68
345.181	-81.27
345.567	-67.91
345.952	-52.52
346.337	-36.39
346.722	-17.95
347.107	-0.25
347.493	19.04
347.878	37.96
348.263	58.29
348.648	77.34
349.033	99.5
349.418	116
349.802	136.85
350.187	155.27
350.572	170.49
350.957	189.71
351.342	204.9
351.726	222.02
352.111	235.39
352.495	247.63
352.88	260.16
353.264	272.99
353.649	283.4
354.033	291.52
354.418	299.17
354.802	309.77
355.186	317.11
355.57	321.86
355.955	325
356.339	331.34
356.723	335.51
357.107	335.98
357.491	354.11
357.875	342.51
358.259	342.57
358.643	344.61
359.026	342.96
359.41	344.8
359.794	343.95
360.178	341.38
360.561	343.02
360.945	339.79
361.329	340
361.712	336.9
362.096	335.76
362.479	335.71
362.862	332.32
363.246	332.25
363.629	329.76
364.012	329.57
364.396	326.7
364.779	325.58
365.162	321.98
365.545	321.59
365.928	320.28
366.311	320.19
366.694	318.74
367.077	318.11
367.46	315.22
367.843	316.21
368.226	312.58
368.608	314.63
368.991	316.1
369.374	313.26
369.756	312.04
370.139	315.6
370.521	315.47
370.904	312.63
371.286	312.57
371.669	315.03
372.051	312.74
372.433	314.34
372.816	314.58
373.198	315
373.58	315.04
373.962	314.57
374.344	313.7
374.726	314.83
375.108	318.01
375.49	316.98
375.872	316.05
376.254	319.18
376.636	319.12
377.018	318.8
377.399	320.13
377.781	321.1
378.163	319.89
378.544	321.26
378.926	320.82
379.307	323.29
379.689	321.76
380.07	323.74
380.452	325.11
380.833	325.26
381.214	325.97
381.596	324.69
381.977	324.81
382.358	325.22
382.739	328.2
383.12	325.74
383.501	325.74
383.882	327.51
384.263	329.34
384.644	328.22
385.025	329.31
385.406	328.72
385.787	330.28
386.167	330.67
386.548	329.72
386.929	330.11
387.309	331.26
387.69	331.11
388.07	331.02
388.451	330.97
388.831	332.73
389.211	332.53
389.592	332.73
389.972	335.27
390.352	334.08
390.733	333.19
391.113	332.7
391.493	335.34
391.873	333.24
392.253	336.55
392.633	335.87
393.013	336.63
393.393	337.05
393.772	335.3
394.152	336.32
394.532	336.74
394.912	337.37
395.291	338.38
395.671	338.98
396.05	337.18
396.43	338.82
396.809	337.89
397.189	337.53
397.568	339.15
397.948	341.23
398.327	340.67
398.706	340.18
399.085	339.61
399.465	340.18
399.844	341.41
400.223	341.29
400.602	342.28
400.981	343.68
401.36	342.61
401.739	341.79
402.117	342.91
402.496	342.21
402.875	342.3
403.254	342.11
403.632	344.3
404.011	344.95
404.39	344.49
404.768	345.06
405.147	347.16
405.525	346.5
405.903	345.08
406.282	347.8
406.66	344.41
407.038	344.25
407.417	347
407.795	346.9
408.173	347.02
408.551	348.01
408.929	345.47
409.307	346.09
409.685	348.96
410.063	349.03
410.441	347.38
410.818	348.81
411.196	348.42
411.574	351.13
411.952	349.7
412.329	349.35
412.707	349.67
413.084	348.86
413.462	349.78
413.839	352.89
414.217	351.1
414.594	351.35
414.971	353.04
415.349	352.02
415.726	352.78
416.103	352.08
416.48	352.7
416.857	352.01
417.234	354.07
417.611	353.66
417.988	352.32
418.365	354.27
418.742	354.25
419.119	353.44
419.495	354.19
419.872	355.75
420.249	358.95
420.625	357.09
421.002	357.71
421.379	355.69
421.755	357
422.131	354.87
422.508	355.22
422.884	356.05
423.26	356.51
423.637	356.68
424.013	358.49
424.389	358.85
424.765	357.34
425.141	358.17
425.517	357.89
425.893	357.64
426.269	358.17
426.645	355.17
427.021	357.25
427.397	358.86
427.772	358.94
428.148	360
428.524	359.15
428.899	359.33
429.275	361.08
429.651	359.68
430.026	358.43
430.401	360.02
430.777	358.84
431.152	360.77
431.527	361.08
431.903	361.14
432.278	361.89
432.653	363.04
433.028	363.54
433.403	361.01
433.778	360.44
434.153	362.05
434.528	362.2
434.903	365.23
435.278	370.28
435.653	371.65
436.027	372.92
436.402	369.06
436.777	368.15
437.151	364.07
437.526	363.6
437.9	363.6
438.275	364.39
438.649	363.45
439.023	366.02
439.398	363.71
439.772	363.64
440.146	363.97
440.52	363.06
440.895	362.84
441.269	363.62
441.643	364.17
442.017	364.11
442.391	363.84
442.765	364.45
443.138	363.89
443.512	367.01
443.886	363.77
444.26	366.07
444.633	365.56
445.007	364.83
445.38	365.95
445.754	366.75
446.127	364.79
446.501	365.02
446.874	366.23
447.248	367.3
447.621	366.28
447.994	368.23
448.367	367.26
448.741	367.93
449.114	367.72
449.487	367.26
449.86	366.31
450.233	367.44
450.606	367.97
450.978	367.45
451.351	370.75
451.724	367.93
452.097	367
452.469	368.66
452.842	367.54
453.215	369.7
453.587	369.01
453.96	370.33
454.332	368.43
454.704	368.17
455.077	369.09
455.449	367.98
455.821	368.32
456.194	369.17
456.566	368.23
456.938	368.91
457.31	367.74
457.682	368.61
458.054	370.59
458.426	371.05
458.798	369.6
459.17	367.8
459.541	370.01
459.913	368.78
460.285	369.83
460.656	369.68
461.028	369.47
461.399	368.55
461.771	369.79
462.142	371.21
462.514	370.22
462.885	368.59
463.256	369.74
463.628	369.18
463.999	368.78
464.37	369.39
464.741	370.8
465.112	369.56
465.483	371.06
465.854	371.01
466.225	371.31
466.596	369.85
466.967	373.38
467.338	369.35
467.708	369.89
468.079	369.23
468.45	372.23
468.82	368.86
469.191	370.27
469.561	370.02
469.932	372.32
470.302	371.38
470.673	371.65
471.043	370.48
471.413	371.1
471.783	371.37
472.154	371.07
472.524	371.11
472.894	372.54
473.264	371.13
473.634	371.36
474.004	371.3
474.374	372.44
474.743	373.65
475.113	371.42
475.483	371.23
475.853	371.17
476.222	371.37
476.592	371.82
476.961	371.92
477.331	371.19
477.7	369.74
478.07	369.78
478.439	370.13
478.808	371.31
479.178	372.02
479.547	371.95
479.916	371.82
480.285	372.23
480.654	369.72
481.023	372.45
481.392	373.04
481.761	374.14
482.13	373.46
482.499	373.81
482.867	371.53
483.236	372.1
483.605	372.98
483.973	373.01
484.342	375.15
484.71	375.39
485.079	376.29
485.447	375.61
485.816	375.06
486.184	375.93
486.552	377.01
486.921	376.67
487.289	377.79
487.657	377.13
488.025	379.14
488.393	376.24
488.761	377.72
489.129	377.94
489.497	375.49
489.865	378.22
490.233	377.95
490.6	376.27
490.968	376.27
491.336	376.73
491.703	376.89
492.071	377.54
492.438	376.44
492.806	376.11
493.173	375.94
493.541	375.51
493.908	374.72
494.275	374.55
494.642	373.69
495.01	373.69
495.377	374.73
495.744	374.46
496.111	374.47
496.478	374.95
496.845	374.29
497.211	375.79
497.578	373.86
497.945	375.5
498.312	374.33
498.678	374.27
499.045	373.93
499.412	373.64
499.778	373.34
500.145	375.47
500.511	371.82
500.878	372.88
501.244	373.21
501.61	371.64
501.976	371.5
502.343	372.48
502.709	372.26
503.075	372.29
503.441	372.14
503.807	372.24
504.173	372.71
504.539	371.65
504.905	371.39
505.27	372.57
505.636	372.83
506.002	371.84
506.367	373.61
506.733	372.34
507.099	371.5
507.464	371.31
507.829	373.51
508.195	372.24
508.56	373.5
508.926	373.29
509.291	373.24
509.656	372.81
510.021	371.78
510.386	371.5
510.751	371.22
511.116	369.61
511.481	371.28
511.846	372.37
512.211	372.05
512.576	371.46
512.941	372.2
513.305	372.63
513.67	372.56
514.035	371.64
514.399	372.41
514.764	374.1
515.128	372.1
515.493	372.08
515.857	372.07
516.221	372.07
516.585	370.8
516.95	373.35
517.314	372.64
517.678	372.69
518.042	372.13
518.406	373.23
518.77	372.37
519.134	371.03
519.498	371.26
519.862	368.93
520.225	371.72
520.589	371.76
520.953	371.98
521.316	369.65
521.68	370.8
522.043	370.66
522.407	371.37
522.77	371.95
523.134	370.68
523.497	369.73
523.86	371.21
524.223	372.64
524.587	370.64
524.95	371.17
525.313	372.04
525.676	370.66
526.039	369.23
526.402	370.8
526.765	371.39
527.127	370.65
527.49	371.76
527.853	370.18
528.215	370.9
528.578	372.05
528.941	372.51
529.303	370.51
529.666	370.92
530.028	371.58
530.39	370.9
530.753	371.6
531.115	370.88
531.477	370.56
531.839	368.41
532.201	369.64
532.564	371.8
532.926	371.48
533.287	371.82
533.649	370.6
534.011	369.58
534.373	370.24
534.735	371.58
535.097	370.87
535.458	373.29
535.82	372.52
536.181	371.91
536.543	373.22
536.904	373.07
537.266	374.29
537.627	373.97
537.988	375.83
538.35	373.94
538.711	375.83
539.072	376.03
539.433	376.72
539.794	379.37
540.155	379.49
540.516	382.77
540.877	384.64
541.238	390.28
541.599	398.4
541.959	405.97
542.32	412.31
